id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
147,0.009897577186691474,0.010025406930106054,0.011797380790781718,0.010045444418829362,0.008915002319136535,0.01116780177155505,0.0101524754446457,0.007730802728499524,0.009294940661344361,0.009616982788687563,0.010671773257490668,0.008529709435173836,0.008971603813526179,0.008243180677703597,0.00845501168609652,0.01119988649045431,0.009422741518250927,0.007823502393391803,0.009525369047960615,0.009560698751992133,0.009922328883462487,0.014108107732499807,0.011097570729513673,0.011974332737696863,0.011330302410836143,0.011287488270720493,0.008502048727137087,0.009641141422568772,0.011732758101331928,0.01300810734368368,0.014745155579579809,0.010902178122601908,0.012715484369639271,0.01152766389049571,0.01231223256614891,0.008563424364388374,0.011524559955260763,0.013494537749681823,0.012581938984953633,0.013334393755899272,0.012913153488662893,0.00926414208988154,0.009645545596744869,0.009974896260266866,0.008671383364266294,0.010864230915771843,0.010612815050222279,0.0091142806177965,0.008616297436188766,0.008454850472749654,0.009477336730935355,0.010604610440180498,0.009029050281524491,0.009035337321617189,0.010851735422536937,0.010218292056902143,0.009961726405587672,0.009897616440537011,0.008309468429156188,0.00880199650343733,0.00931323442801365,0.010771598637381105,0.00955492484152047,0.008612690160657127,0.010640135831789738,0.01034804972119305,0.009003748877582608,0.011418326078982405,0.010435908586236347,0.009943399314917528,0.01032967360452858,0.008613059201251733,0.010680462546886664,0.009095638922767641,0.009756692698791541,0.008838797380408768,0.010461349876574278,0.00950072312293816,0.009265952459293176,0.010443268267526966,0.008761822909500993,0.00949100076890284,0.008948966470645681,0.009001642199098847,0.010205703685795587,0.010137375153444551,0.008733292845517973,0.012252323865695951,0.009852546213572283,0.008284711991969129,0.01066651554824973,0.008579200628372289,0.008978857282285174,0.009099073649595772,0.009999543577408902,0.008130486926928152,0.010732018919736283,0.010271974774580523,0.011173494894073101
150,0.010720311347321538,0.009755889741167296,0.010168950840863299,0.009639681536946061,0.01013398904684467,0.011675231386440348,0.010865091582076245,0.008622741553118315,0.009908196031190745,0.01097889428095007,0.009275058689218886,0.009720014551347678,0.009851183631816416,0.00948773751559372,0.009957063870401628,0.010464394910891881,0.010044276160562087,0.009168868570878612,0.010547693238491439,0.009788101630345396,0.011018122749912757,0.00883078123009308,0.009978599773827809,0.010733460653799563,0.010455637811110296,0.010018792986311713,0.009990359795255713,0.009821061693444723,0.0095808106719605,0.009447406304271386,0.009009735546092619,0.009940627933999316,0.008846958355943988,0.009729457441573214,0.00953354940600762,0.011286890784541708,0.00968584071409042,0.010028309310768695,0.009788576621014783,0.009586448492492844,0.009406727323048479,0.009851924932522372,0.009631914726881326,0.010273969683749556,0.009215058676442869,0.009750829334720938,0.00980015797111868,0.009819159248226265,0.009647963600934785,0.009433123310661368,0.009772101825377246,0.010325797755179757,0.009277220618441497,0.009664044617671648,0.010479519483630533,0.009956740133132552,0.01048854303707758,0.008525125923353513,0.00960968133246248,0.013569636621298769,0.010004260577334848,0.010456522943279563,0.008959025388526075,0.01267263759461409,0.00942510703532867,0.010529437709022264,0.009831784320145098,0.00976409630516209,0.009597476780841423,0.010149562793461422,0.012081157833513767,0.013115176311199687,0.011599220288785612,0.009403323549837398,0.010815736605035502,0.009855912119611296,0.011272793757665727,0.010159685226113008,0.01241125587475232,0.010066237054674458,0.01235176262545557,0.009430122088518723,0.012950663132816016,0.009509763431036287,0.01092721376343608,0.009984756795713109,0.009634645822784107,0.010275600070186871,0.009394799184993181,0.009376337799135857,0.009935553862263961,0.009978423412830228,0.009501933843658595,0.010196463230931303,0.009349528929353467,0.009466232011906403,0.010019971193094907,0.009949490690166759,0.009012289493902894
151,0.012508428174226817,0.01039043395004483,0.010215663308494185,0.010284113049716404,0.009176273341548155,0.01042540082482674,0.010130664169135422,0.008777543047356059,0.010404007744644667,0.011375434691405126,0.009641162634632406,0.009320361323350849,0.010848962893009356,0.00926594245194205,0.009199043562923016,0.01007055811296843,0.010127100217629036,0.0091088654705598,0.00960875420678112,0.01045360373475396,0.011633340707886358,0.009756034117036206,0.009565300722257364,0.010744580190205464,0.01057481994621531,0.009752897282372145,0.009616116380159466,0.009010223338643947,0.009605575437755373,0.010622440590201055,0.00953308480768245,0.010551178090552454,0.011662415075924349,0.011093392484950056,0.009931386002417277,0.009429818596805086,0.009932882632436196,0.011998126794160489,0.01046172403148362,0.01096313120991329,0.010421953196821016,0.010609454683147538,0.008492420135387915,0.009657912227420433,0.008784106492321142,0.010475049384114464,0.010562115703016788,0.009783130463505024,0.0098929028588603,0.00929054076074546,0.00953162946574832,0.011254571505312446,0.009463579824351587,0.009830436566603842,0.011910173265761641,0.01064195261499135,0.009906343244340112,0.00837526862502568,0.009419275458888609,0.010569611799654101,0.010291230979583078,0.010042656076275074,0.009158944402297172,0.009648479307537577,0.01085580540110584,0.013266344096366844,0.00847608071254386,0.00926855879992838,0.010153898057571366,0.010078931218614248,0.010657489081942983,0.010067802832626533,0.010053629545767693,0.00886738323623896,0.011395933798638814,0.011360646053843225,0.01152077907855182,0.008947512960376483,0.010573003174003958,0.010521874069825812,0.010180111830461523,0.009247675251709029,0.010526630951693136,0.009346957485810799,0.011389924886128429,0.011624356853996407,0.00945943902679952,0.010570642972527352,0.008847908165599319,0.008983884490589412,0.010462635174674112,0.009884786632957552,0.009300472619829163,0.010227596091883546,0.009632597449512567,0.008968746676226947,0.009755647235467069,0.00949269222558908,0.010247097469881103
154,0.010590974244130295,0.01131989293503642,0.008691099415228363,0.010071668439090598,0.01068231530677614,0.008985933841696353,0.009804036419126678,0.010863313012029235,0.011759332144360946,0.010929230895725256,0.01025098276274876,0.013270599458819398,0.01155597481055547,0.01221494075451296,0.012969462182128935,0.008508837753702269,0.012163936042644685,0.011090257317021627,0.010733837730530035,0.010941075557322206,0.010893311107792862,0.008824823855299167,0.009573434802581268,0.008826736060098102,0.009187086939721267,0.008967923867632278,0.011066137605078779,0.01034925564724801,0.008802777042033737,0.008580943559368224,0.008519260980835174,0.008811008107414753,0.008486307628144037,0.00821234341670771,0.008663689271844353,0.009995661151693263,0.009078611762461363,0.008188947204504561,0.008447472075284075,0.008322025958434828,0.008079576308010778,0.011570585304708371,0.009204130671456591,0.010128073878954938,0.010241416827388545,0.00922623820263208,0.00976934501193547,0.011275511346560832,0.011861855985049482,0.011528740946793086,0.01007203698154628,0.009228362000355407,0.010514391759819778,0.010664673376290327,0.009562718924782455,0.00961939479947074,0.009980119698611678,0.008689592204283557,0.010949545792722625,0.009881691932011914,0.010440390119510609,0.00898336902976657,0.010982052795001699,0.010168462181635413,0.009348842103802319,0.009553498147164007,0.011039533752571995,0.009254420622847145,0.009354593718569391,0.00985994745022024,0.008997386947094337,0.010235707919542389,0.00848895325427473,0.009988827999354398,0.010559074197014363,0.010493020114062732,0.00942025119054826,0.010705399269598079,0.00985655883297091,0.0097445651115484,0.010507203503049463,0.010065552138017351,0.009744371982787554,0.01052102790029683,0.00942186915521908,0.009918240110013084,0.010517304530423896,0.009172070226307248,0.00902220954138326,0.012584644744632579,0.009232140663774268,0.012556394062146628,0.010603862176170223,0.011634075340692022,0.01133199201684601,0.013869053370198422,0.009612279559333328,0.010644758664501803,0.010322634536359575
156,0.011010252013081182,0.011341508371498915,0.009051076473128777,0.010824058910475136,0.010202376893212734,0.009098462710082342,0.009513243018030226,0.010166173066129738,0.011172422231446261,0.011193974161295082,0.010914831809633657,0.011605915665919144,0.011955023972885292,0.010911445138727532,0.011691832572525231,0.008256927791946204,0.01123218128204942,0.010092623516105004,0.010388349745057956,0.011273302440446683,0.011354196245022881,0.00976749137559235,0.009074982450932466,0.009293006896122918,0.00922928678474751,0.008887415037763675,0.010855036365716296,0.008746519646732906,0.009317744092313363,0.009146571320723855,0.009399383182417302,0.009379376194572025,0.009013967132998093,0.00850681057287533,0.009210496299555138,0.00890130039139188,0.00971687935179599,0.00827948384666372,0.008994403756150533,0.0086667426221318,0.008177328049656093,0.012538415834518953,0.009342440751934718,0.00986989991433494,0.008490504423544987,0.010152381195056553,0.010970419416962527,0.012203333996851268,0.013251561992732322,0.011275864859328393,0.010999842461028654,0.010071519383690272,0.0103483676400246,0.012010481303487305,0.010702610092303881,0.0111344509439136,0.01094475358513435,0.007775802299451386,0.00970605498413359,0.009655183626096972,0.010025519777329312,0.009741256611380224,0.008896505472234697,0.009866339589063234,0.010299714189603076,0.010278401625621653,0.008671669790820897,0.009066732387658588,0.010711112992640182,0.010306490330009535,0.009039336406984065,0.00988277692117579,0.008453644367889477,0.009617599491307485,0.011616933278942624,0.010702306621090396,0.010336746963057725,0.008884658728586962,0.009499453569699617,0.010446632301611688,0.01015823332791761,0.00973524377351657,0.009649898757244382,0.010741827084827463,0.010194050241698307,0.011531923745337494,0.010285792684797115,0.009962160766258173,0.008191987892227732,0.010723200840540847,0.00964434118950065,0.01105216838518294,0.010165823251958353,0.011193147242192465,0.011928717702544443,0.010949853163197432,0.009642026937332031,0.009184199001333757,0.011463280491603006
157,0.01136309623560596,0.010846389379204725,0.013187221323369257,0.00907187508174235,0.012435933476363393,0.015397473332789848,0.011120013333394215,0.0080297898491122,0.010686751880267645,0.010841455368971084,0.009133480084270508,0.00882213168066834,0.008793678590250991,0.008336525650439,0.008690938024282772,0.012268704474477676,0.010183817123343989,0.00826587857100419,0.010199264926951626,0.009754653927865823,0.01005798750927777,0.009564854347111802,0.009310133952947152,0.010159202029019775,0.0104268999866555,0.011095367709768414,0.00919387530787766,0.009508338964860263,0.010062272339287989,0.009867130727233914,0.009697142239337556,0.011476720813467529,0.010504988079485238,0.013966063624978443,0.010836288596893421,0.014724051425450005,0.009432266054301015,0.011023117608551479,0.009545184069565093,0.011980354568975471,0.01347251239356155,0.008858065937661157,0.009928105594611384,0.009886560799119648,0.008821898485379747,0.010007700557926174,0.00911768939828056,0.009102381459818436,0.00859257350492847,0.00872388519847861,0.009152233423862333,0.009668923865964688,0.00855547375921932,0.008911077963145067,0.010763469707291199,0.009219093128319897,0.010242738913733203,0.008256464989971435,0.008694012969305356,0.012207602372934894,0.009092271520314135,0.009982948828820589,0.008256893320405325,0.01133292176760929,0.008852793830678463,0.01150106167896276,0.009569108473210398,0.009529161896824826,0.009154253069984878,0.009771249190597426,0.012179360083091345,0.01174334858791536,0.013429847958737683,0.0091648184338876,0.010127100194766089,0.009243520841312079,0.01158258705737339,0.009710567888704358,0.013132150518818856,0.00921214047777445,0.01131477383273994,0.0090062895835885,0.011703123878729071,0.008886982288931056,0.011611154152898562,0.009521864778711673,0.008993334231951698,0.010874004196712049,0.009069675666632826,0.008677651709706833,0.009799400551018123,0.008796739322901072,0.008865459743022044,0.008937895455482837,0.008554933472406755,0.008467387666706076,0.009372540842427078,0.009693013380416742,0.009241892932293537
158,0.009979173673007876,0.010388178561154987,0.008543086857905707,0.009449333983998423,0.009228889265554973,0.008505075436528562,0.00984247314292848,0.011055678003016906,0.011082750251552342,0.010358050456890533,0.009633171885157171,0.013322370384020918,0.011142492614589768,0.015253895079052998,0.012959455934045364,0.008966347835815628,0.01068609156477054,0.016067088769276466,0.009389640323309986,0.01094578316662418,0.009985936086371019,0.008604615922452059,0.009633438880419988,0.008606947312767206,0.008883383570287964,0.00860836318658121,0.010719658712247244,0.011455374988250713,0.008436757468702778,0.008412532033300054,0.008375800661037264,0.008771365349821682,0.00851527482482742,0.008532870393799082,0.008518190228926031,0.008959646208777974,0.008933472875640855,0.008132688907616393,0.008337818320501865,0.008196818822387722,0.008028580765960587,0.011104234596652123,0.008705035883261337,0.009240958093336532,0.017766896555452077,0.009324914472837027,0.009626484076267346,0.011077317870371134,0.011206765020493928,0.010949640913476109,0.009525856397729491,0.009010680049311572,0.010052465115601343,0.00994299884267102,0.00943740804436858,0.009403147858646614,0.009343321630387803,0.015496502218127121,0.012499836950276117,0.009583665581006097,0.0101981362151573,0.008720554841835301,0.012756270137222777,0.009795217689810284,0.009060906017829821,0.00936629994873463,0.011641428332104025,0.0093262648871697,0.009225127230984119,0.009364374799897537,0.008895304195223106,0.009665807733486692,0.008486776416227386,0.009335281922255986,0.010115981957925286,0.010086838335241653,0.009119279892971444,0.011585648430607567,0.009644863138906529,0.009655156657667448,0.01023741807566857,0.009745074160862937,0.009495835668389943,0.010156845790097258,0.00924525503494716,0.009624345742030053,0.010110115551685056,0.008869620898506587,0.01011323677025758,0.013832077454474965,0.008799498993321555,0.01191594797004343,0.01006837452880714,0.01101622488425025,0.010791192278728252,0.013745161434165017,0.009171307818137818,0.010400014863822755,0.009870240420392836
159,0.01183291722989851,0.013274393774661445,0.012280892582436295,0.008805602388637921,0.03121436467522893,0.01120316539235188,0.00947338852439719,0.00901619200613015,0.01243253938383838,0.013405496938970076,0.00946858473355747,0.011193436762866969,0.009286165417968454,0.009102416302096286,0.010750723950519396,0.00994634740364936,0.012637332418080403,0.008653939140723788,0.009983043321018209,0.00966834858331466,0.011952395477691127,0.009012818700635887,0.008254569010057488,0.010532236958000714,0.0083350790127013,0.012097622789640779,0.009631336350662193,0.008361979766101977,0.008790498540400331,0.008970269261812127,0.008086221235639726,0.013210816344544064,0.008883452337534627,0.012296939749158237,0.009749007177187335,0.01911437686465337,0.00891004148069219,0.009661988401384219,0.009513773175526942,0.011090887372174769,0.0118413816971051,0.009207503187657317,0.008649762130129423,0.009242463744214082,0.008450646705771992,0.008889244386445524,0.008776654980949497,0.009741966142680632,0.010024323029619963,0.010108949424407166,0.008731466576147715,0.009200337707459184,0.008418428272192307,0.008851990412879384,0.01143710660367436,0.009367611950752629,0.00917987394462132,0.007635992000722448,0.008618190246461193,0.010164482408078901,0.008737197587574175,0.010015018009239315,0.007876095101392326,0.009377377166702032,0.00965966846486568,0.011039043086881813,0.008186009921231452,0.008243831864812139,0.009275684757593296,0.009516267767236823,0.010446444031288957,0.009916588843627448,0.011392704147364667,0.0093519448701347,0.0129078188270314,0.009201167505860482,0.010493750138652015,0.008325139341161273,0.01023595656634412,0.009003664177259353,0.00983170503894483,0.008787598863805774,0.009719559895184787,0.008649899860524349,0.01146120408816502,0.010700660902253366,0.00851128160865017,0.008932578867191756,0.00783946654294563,0.01110661768936826,0.009599027915718384,0.009066671581046088,0.00960337098184531,0.009889989960170308,0.009338665249289911,0.010358073274223252,0.009223665001732216,0.008282171853181503,0.009272442160990256
161,0.01129571645857788,0.01045511854242024,0.010286893788120989,0.009850338784911714,0.010642738402701215,0.010684167730213757,0.009977889887039314,0.008733405836895611,0.009913468538428455,0.011931880446941257,0.009476094781795365,0.009401265787520983,0.010304999213395645,0.009097993810188153,0.009256446272135949,0.009802650356375215,0.00995069087078918,0.009009097664392266,0.009636779174386859,0.010302623630066302,0.01159610067286211,0.010217240693471335,0.009574729735270794,0.011500592307258639,0.010308586011304856,0.00992189266096859,0.009771728843399947,0.009175927869982527,0.00990499230038335,0.01081959639419959,0.009613739121724026,0.010349754221605808,0.01008568861036088,0.009942773759524466,0.010163069771390002,0.009381604609434371,0.01015551090629498,0.011684342581742129,0.011191699383897946,0.011279091257094465,0.010289353616714231,0.010219827912205414,0.00902912051932635,0.00974776180610393,0.008759174442551181,0.009811546462735202,0.01013144961387801,0.01012365991728652,0.010073868652038985,0.009141341476844334,0.009903148214118052,0.010698942550333372,0.009436328859241222,0.010142894589470475,0.012900068324711163,0.010920705504786049,0.010319223197610196,0.008563173145514092,0.009004966881400763,0.01071311998998741,0.009534515945043393,0.011445572380509127,0.00895404625535773,0.009874026898491322,0.010855290933153213,0.011236875888629125,0.008816576598439346,0.009451955937430432,0.010454035399801881,0.010435797038500502,0.010919570689743547,0.00998447673538719,0.010143876559722069,0.00914763909782041,0.01172054721014233,0.010542609756781552,0.011900942354885986,0.009176386682329897,0.010326177739562495,0.010418284743563076,0.010242995168511935,0.009387325936539244,0.01054896048526839,0.009427052552475227,0.011334428570108619,0.011703704739957304,0.00948655812153761,0.010656313386267907,0.008948661207873899,0.009075648790725645,0.01066432967447452,0.00921310195919408,0.009427222081518314,0.009901731577894715,0.009358896756606718,0.008913079386038214,0.010326654783155094,0.009296012804564878,0.010169519805669006
162,0.00772254695659644,0.007698497191486573,0.008513915230531065,0.008511842121429115,0.0075277078552026845,0.008261451759110645,0.009216229486456926,0.007478619050256423,0.007759770519144629,0.008050658042815694,0.007958868953558802,0.009937172756801662,0.008010875790835637,0.014297757627725843,0.009395879222622411,0.010283040274064193,0.007885534378594438,0.017135497175317416,0.008505590746658999,0.008091125579612352,0.008237679548610313,0.009929145471346573,0.011093041063034784,0.010941549140020114,0.010613970878324315,0.01098654777545421,0.008099023792615559,0.012326891698916102,0.010866272145051712,0.011004764044522735,0.009888792147027202,0.008999611080335555,0.008223961402360043,0.009203638088853999,0.009961842607755022,0.007768568841379635,0.010335592254763425,0.011507978645160802,0.01243829729019916,0.01056927866407633,0.010147103022710428,0.007826259777678228,0.008880154001922646,0.009203479664328757,0.051487328646694565,0.008324412558066093,0.008673654666570066,0.008078806432973604,0.0078049124532655195,0.007824706854979624,0.008437219599981385,0.008792312875472101,0.008749576445658672,0.008092958150301057,0.008367174860386392,0.00853950067078269,0.008298108885017287,0.05430848427481472,0.011381756987407045,0.008415835207075695,0.008837571814148832,0.009557469699785421,0.011925901772981277,0.008355637974001783,0.008062390155565332,0.008173356209286477,0.01013052317280395,0.010509534180859648,0.00869959786887171,0.00830835822592764,0.009681359257696961,0.008225689113202563,0.009917586504592114,0.008459038475266321,0.008035515414661892,0.007986958264203906,0.008338697464886451,0.011794417394243977,0.0083470865611619,0.00914085078736248,0.008454344458254066,0.008715668643202988,0.008403328625131653,0.008176543410629377,0.008271151124337158,0.008054379893939128,0.008181241739655214,0.009039371761985241,0.011560149113672867,0.013775694805503001,0.008568686963785732,0.00841170962510466,0.008324205093260238,0.008265014604192263,0.007970714370513395,0.008253925824264359,0.009932279952903088,0.010117950766891882,0.008163325576546865
170,0.008822680532903941,0.009545112422408498,0.009617783226734847,0.009704258580783411,0.009162174197972873,0.009602649879517594,0.01000549673712142,0.007515262809211171,0.008476776770661644,0.00955353660116702,0.008782469224653814,0.00845426171178404,0.008806989791501133,0.008096543667213173,0.008172356341519312,0.012737981944528423,0.009081307744720112,0.007711743276371822,0.008734994507823042,0.009213839647044244,0.010279642195815107,0.011593803982710774,0.012310634922466058,0.013517954443942473,0.01152088779541198,0.012490614071994643,0.008486764358233244,0.009656716876905428,0.013367659280009943,0.01690805290276012,0.012210416147889319,0.010603840951726059,0.01194813424485026,0.010392767728038816,0.01245266065446113,0.0082212578604201,0.012455662715437984,0.017606506806914522,0.016173516375375528,0.013825894293250277,0.01237316943715618,0.008483908092843674,0.009865197153778501,0.0096541572013413,0.00833171709857982,0.00915823588857062,0.009541462204911517,0.008891874193526009,0.008376715716891974,0.008111416426254818,0.00925111931315947,0.011783858396530242,0.008994657088484178,0.008753742867467922,0.01056973958641181,0.011337849153864273,0.009649085307663273,0.011166777145547377,0.008227914202496219,0.00939767292142739,0.009204847278242142,0.011714887764924409,0.010365945046810774,0.00882676989927671,0.011545856185858062,0.009668929239860239,0.009258787114659947,0.011561722673590636,0.009639038876015853,0.00996627837185352,0.011493534551622808,0.008796291718858502,0.011606705679741364,0.008660479284381777,0.009825688403114381,0.008287493123562209,0.010200587265229884,0.009666782516943603,0.0091727570395418,0.010611548805891716,0.009195233805158453,0.009475449370660251,0.009582326845344978,0.00852091269280189,0.01147523004540956,0.009856500440769855,0.008331743268385225,0.010834040952609482,0.010992694846202699,0.00793236384517887,0.011451586949074643,0.00806136469561742,0.00863908703253391,0.009113293975130766,0.008537426176514719,0.00785248267432733,0.011288504158468349,0.009490951784822668,0.009551997979846584
172,0.009424691434005154,0.009515833527196139,0.008374994014632483,0.00891646335464302,0.009099458431067582,0.00803212986255454,0.00888131053319784,0.028124875130623467,0.010087030822169933,0.009345631032479975,0.009668090979480107,0.01194915206286065,0.009858917033783264,0.013586109782908978,0.011284456239478975,0.008498272254127984,0.009681842422494799,0.022265476728681077,0.008978741394647166,0.010029710525880453,0.009243771116312497,0.00821642056465022,0.00843564989933786,0.007883782891381535,0.00805021672409859,0.007760935857976845,0.013514729413713511,0.011920634773315229,0.007768031798678699,0.007639961161514821,0.007862721109963017,0.008468941294637346,0.008170032040937872,0.007866996924516118,0.007920744044887856,0.008663976431096945,0.008330658849584033,0.007522609181865206,0.007626443745782158,0.007556278350982187,0.007438796030377731,0.010129787800214313,0.010476754819654804,0.00875861047861813,0.013359551161904798,0.009221623979173678,0.008739364175148421,0.010457962529507342,0.010878705318605773,0.016731692944752956,0.008726907532316504,0.008407100648042959,0.0102726827363945,0.008979462977681107,0.008715172132959205,0.008661078605885558,0.008669642310729229,0.018070739438552988,0.01622395497296733,0.008786573240258706,0.00979014661922281,0.0083156997360281,0.012400607939816009,0.008860751540245519,0.00865177294167617,0.00875090071537057,0.012760789730302936,0.00902733770194407,0.009072295111148288,0.008975262248290622,0.008141251850001818,0.008893377164399958,0.007930813421033474,0.012658214515415683,0.009068433597740365,0.010116808818354486,0.008593831786583234,0.009513588964560662,0.008749025960727344,0.00882470731778504,0.00901281179405301,0.010559680966001805,0.00876389911877024,0.01031871026857253,0.008755995323263464,0.009074788237321425,0.01213228616730203,0.00822686397828299,0.020851649414872903,0.013708297068431938,0.008534099285986042,0.010742738812984405,0.013270229521272252,0.00973094374357209,0.009831404599960337,0.012906684287320511,0.008300877784597219,0.009512875100187845,0.008936659270707572
174,0.009043222855889002,0.00870847143642907,0.011098673956698725,0.010204558331295422,0.008105492412423088,0.009251349349007747,0.010453168469614667,0.011761165619958125,0.008890302652177022,0.008663843019000871,0.01233732510013275,0.009320452363988789,0.009453337109740842,0.010056636389986785,0.009122962292780052,0.009864710618128446,0.008849909759274598,0.009118823653392125,0.009221632073708522,0.009639991947151677,0.009223036215217533,0.013634663057195696,0.010651385773654863,0.010131111037120567,0.010160185941904256,0.009997617487297591,0.010192727129437817,0.009916793161512496,0.010478578496067365,0.010083645037101765,0.012697415651679258,0.011522842097068301,0.009918145413054816,0.009555778630837316,0.010272850809851077,0.00806241086410685,0.011428807029670153,0.009693989858269612,0.010613524926747993,0.009671958410681393,0.009560574800708287,0.009787040516335214,0.011230247609186375,0.01022638144424598,0.009289695786548294,0.013024304512854454,0.011916776064971157,0.010317551569778954,0.010454543477872532,0.01140319424656512,0.010290834493421757,0.01009794976985034,0.010708405139101549,0.009887069484099908,0.009436119719430472,0.009839927217266148,0.009556099929860418,0.009619083004455955,0.010758462048570772,0.008944083351458793,0.010369515033315822,0.010271416591368836,0.010053537522814184,0.008877658872375042,0.009683649534628616,0.009423637061776855,0.009735285609533906,0.011035467942675164,0.013764302759577744,0.009688207452494144,0.009308195292281956,0.008771211240488675,0.00930365480259381,0.01314471166428799,0.0093226717396095,0.010428084920858328,0.009220370029238558,0.009605856869361228,0.008807551293415348,0.01111151044500767,0.008967845873204068,0.01065544615055352,0.009071254220865663,0.010495911975407063,0.009587465278490253,0.009575202118294109,0.010751327974533872,0.010012947237038326,0.011393758089761896,0.009187487640694963,0.009762059608205156,0.009232653233941976,0.011735673752866885,0.009375065979689194,0.011233699042022415,0.009031188539358897,0.01027355154034964,0.009751182779447653,0.010557941661733442
176,0.010354954609449987,0.011373775893266514,0.009741409794641585,0.011484215786778494,0.00936650951634409,0.009370971966552028,0.009716428963414457,0.00939911518135418,0.010587026006168468,0.009904990036231572,0.01131857589738189,0.010092309852346028,0.011214270521532335,0.009856281018486956,0.010206982500511667,0.008722907454743247,0.011082317000392913,0.009130324117787574,0.011034556384571435,0.010920950086432193,0.0101201957711478,0.010880524435066442,0.009596908596069164,0.009303685171695398,0.00940849531633229,0.009835287681246635,0.010132375813476117,0.009254663699393605,0.009781748694391822,0.009396258960441314,0.011076785554829108,0.009785625338178694,0.010199189601046156,0.008818299021817971,0.00983078482985413,0.008843238024433212,0.010028090266229545,0.008722910888316362,0.008956938312506844,0.00918918119051751,0.008902793619053705,0.01165149673350655,0.009243935521400395,0.01049309904409975,0.009034241664507173,0.010496387135028328,0.011012009132367771,0.011339018020519948,0.011498650799374314,0.010038264706275809,0.011411031059432815,0.0101416797831555,0.010836863328518194,0.012201685186993156,0.010203916081458111,0.010664006804563498,0.011476449068004114,0.008015219527344946,0.009503365056020271,0.009086875561033946,0.011224579905396397,0.009483589913528167,0.00948092017851984,0.00924061293996425,0.010729509742389117,0.010427770644283203,0.009449736064057858,0.00981110178289418,0.010394011940133657,0.01063745401508548,0.009028029620833971,0.009207304956544966,0.008730708507386676,0.009700275406661778,0.010513089918547977,0.010411244213157951,0.010100411991124846,0.00949945828912107,0.009231589934919123,0.010273754425077178,0.009428069903842737,0.010280478400419618,0.009133521634438835,0.011087066853172962,0.009710509074055212,0.011434156667765271,0.010496840458320635,0.011146319217541759,0.008282559392208693,0.009674552453746285,0.010061183215281863,0.010560611948235125,0.009897714150090203,0.010507762290457164,0.011975758238703667,0.00988696029477753,0.010210585497391452,0.010025584681236571,0.013333563650650715
